share,sector,year
0.67175342,Transport,2050
0.121034206,Transport,2050
0.00710758,Transport,2050
0.005124667,Transport,2050
0.020765778,Transport,2050
0.003741506,Transport,2050
0.349014084,Transport,2050
0.25164419,Transport,2050
1.01969296,Transport,2050
0.183724747,Transport,2050
0.172580514,Transport,2050
0.140323543,Transport,2050
0.12242141,Transport,2050
0.429396579,Transport,2050
0.139852769,Transport,2050
0.22862456,Transport,2050
0.269690228,Transport,2050
0.219282511,Transport,2050
0.191306986,Transport,2050
0.671014698,Transport,2050
0.218546835,Transport,2050
0.357269824,Transport,2050
0.003071458,Transport,2050
0.002497373,Transport,2050
0.002178764,Transport,2050
0.007642077,Transport,2050
0.002488994,Transport,2050
0.004068888,Transport,2050
0.356508853,Transport,2050
0.289873893,Transport,2050
0.252892494,Transport,2050
0.887027617,Transport,2050
0.288901389,Transport,2050
0.472282055,Transport,2050
0.002507836,Transport,2050
0.002039097,Transport,2050
0.001778954,Transport,2050
0.006239732,Transport,2050
0.002032256,Transport,2050
0.003322234,Transport,2050
0.1303579,Transport,2050
0.170343864,Transport,2050
0.116364146,Transport,2050
0.321471393,Transport,2050
0.22096334,Transport,2050
0.644120469,Transport,2050
0.431716268,Transport,2050
0.564140858,Transport,2050
0.385372078,Transport,2050
1.064641503,Transport,2050
0.731781263,Transport,2050
2.133183225,Transport,2050
0.003040282,Transport,2050
0.003972858,Transport,2050
0.002713912,Transport,2050
0.007497541,Transport,2050
0.005153434,Transport,2050
0.015022548,Transport,2050
0.145775998,Transport,2050
0.190491308,Transport,2050
0.130127131,Transport,2050
0.359493465,Transport,2050
0.247097809,Transport,2050
0.720303903,Transport,2050
0.001547279,Transport,2050
0.002021891,Transport,2050
0.00138118,Transport,2050
0.003815694,Transport,2050
0.002622717,Transport,2050
0.007645365,Transport,2050
0.125573625,Transport,2050
0.156707843,Transport,2050
0.112885268,Transport,2050
0.275585914,Transport,2050
0.187487727,Transport,2050
0.895441549,Transport,2050
0.450945276,Transport,2050
0.562750829,Transport,2050
0.405380336,Transport,2050
0.989651817,Transport,2050
0.67328394,Transport,2050
3.21560469,Transport,2050
0.003495957,Transport,2050
0.00436273,Transport,2050
0.003142714,Transport,2050
0.007672283,Transport,2050
0.005219639,Transport,2050
0.024928999,Transport,2050
0.12815427,Transport,2050
0.159928323,Transport,2050
0.115205156,Transport,2050
0.281249439,Transport,2050
0.19134076,Transport,2050
0.913843637,Transport,2050
0.005262962,Transport,2050
0.006567839,Transport,2050
0.004731175,Transport,2050
0.011550181,Transport,2050
0.007857866,Transport,2050
0.037529176,Transport,2050
0.12708738,Transport,2050
0.182427377,Transport,2050
0.113681096,Transport,2050
0.267933133,Transport,2050
0.18675236,Transport,2050
0.961590711,Transport,2050
0.449866552,Transport,2050
0.645760223,Transport,2050
0.402410706,Transport,2050
0.948435275,Transport,2050
0.661069887,Transport,2050
3.403858793,Transport,2050
0.003779394,Transport,2050
0.005425124,Transport,2050
0.00338071,Transport,2050
0.007967941,Transport,2050
0.005553743,Transport,2050
0.028596307,Transport,2050
0.132519287,Transport,2050
0.190224599,Transport,2050
0.118539998,Transport,2050
0.279385,Transport,2050
0.194734438,Transport,2050
1.002690552,Transport,2050
0.005094214,Transport,2050
0.007312482,Transport,2050
0.004556832,Transport,2050
0.010739924,Transport,2050
0.007485846,Transport,2050
0.038544732,Transport,2050
0.226535291,Transport,2050
0.203905709,Transport,2050
0.121470344,Transport,2050
0.282123151,Transport,2050
0.200351231,Transport,2050
1.062279997,Transport,2050
0.765503443,Transport,2050
0.68903402,Transport,2050
0.410470114,Transport,2050
0.953344808,Transport,2050
0.6770228,Transport,2050
3.589634934,Transport,2050
0.006397986,Transport,2050
0.005758863,Transport,2050
0.00343066,Transport,2050
0.007967941,Transport,2050
0.005658475,Transport,2050
0.030001736,Transport,2050
0.223848062,Transport,2050
0.201486919,Transport,2050
0.120029427,Transport,2050
0.278776522,Transport,2050
0.197974605,Transport,2050
1.049678915,Transport,2050
0.008623236,Transport,2050
0.007761824,Transport,2050
0.00462386,Transport,2050
0.010739229,Transport,2050
0.00762652,Transport,2050
0.040436485,Transport,2050
0.144652207,Transport,2050
0.110966156,Transport,2050
0.300558305,Transport,2050
0.429073837,Transport,2050
0.200740631,Transport,2050
0.153992923,Transport,2050
0.417098813,Transport,2050
0.595445826,Transport,2050
0.062217628,Transport,2050
0.047728626,Transport,2050
0.129275766,Transport,2050
0.184552708,Transport,2050
0.002199546,Transport,2050
0.001687324,Transport,2050
0.004570215,Transport,2050
0.006524391,Transport,2050
0.139625128,Transport,2050
0.143962137,Transport,2050
0.342767601,Transport,2050
1.018663407,Transport,2050
0.297049601,Transport,2050
0.306276499,Transport,2050
0.729231055,Transport,2050
2.167185547,Transport,2050
0.001524957,Transport,2050
0.001572325,Transport,2050
0.003743638,Transport,2050
0.011125634,Transport,2050
0.004370085,Transport,2050
0.004505828,Transport,2050
0.01072818,Transport,2050
0.03188284,Transport,2050
0.137827804,Transport,2050
0.146885224,Transport,2050
0.316140647,Transport,2050
1.174470484,Transport,2050
0.307572246,Transport,2050
0.327784502,Transport,2050
0.705489646,Transport,2050
2.620911846,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.004667226,Transport,2050
0.004973935,Transport,2050
0.010705387,Transport,2050
0.039770783,Transport,2050
0.218279519,Transport,2050
0.294856736,Transport,2050
0.132890183,Transport,2050
0.320316662,Transport,2050
1.019607745,Transport,2050
0.579173584,Transport,2050
0.782360314,Transport,2050
0.352605155,Transport,2050
0.849914596,Transport,2050
2.705383793,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.007295083,Transport,2050
0.009854357,Transport,2050
0.0044413,Transport,2050
0.010705249,Transport,2050
0.034076137,Transport,2050
0.103531306,Transport,2050
0.070483113,Transport,2050
0.052634399,Transport,2050
0.191040871,Transport,2050
0.402536684,Transport,2050
0.274043088,Transport,2050
0.204646086,Transport,2050
0.742779767,Transport,2050
0.0016335,Transport,2050
0.001112071,Transport,2050
0.000830457,Transport,2050
0.003014212,Transport,2050
0.102463569,Transport,2050
0.097622315,Transport,2050
0.078399591,Transport,2050
0.619863087,Transport,2050
0.39624501,Transport,2050
0.377523015,Transport,2050
0.30318529,Transport,2050
2.397121811,Transport,2050
0.001810312,Transport,2050
0.001724778,Transport,2050
0.001385153,Transport,2050
0.010951657,Transport,2050
0.103396089,Transport,2050
0.110327179,Transport,2050
0.105724438,Transport,2050
0.699390415,Transport,2050
0.367299513,Transport,2050
0.391921197,Transport,2050
0.375570634,Transport,2050
2.484482358,Transport,2050
0.005457663,Transport,2050
0.005823514,Transport,2050
0.005580562,Transport,2050
0.036916647,Transport,2050
0.123489847,Transport,2050
0.1447904,Transport,2050
0.109279651,Transport,2050
0.842369288,Transport,2050
0.422597345,Transport,2050
0.495490442,Transport,2050
0.373968321,Transport,2050
2.882690638,Transport,2050
0.006314699,Transport,2050
0.007403911,Transport,2050
0.005588056,Transport,2050
0.043074866,Transport,2050
0.131896386,Transport,2050
0.202402284,Transport,2050
0.154659918,Transport,2050
0.225674469,Transport,2050
0.346309929,Transport,2050
0.264622829,Transport,2050
0.101763256,Transport,2050
0.189248144,Transport,2050
0.146277976,Transport,2050
0.249984228,Transport,2050
0.221062445,Transport,2050
0.125251126,Transport,2050
0.232928311,Transport,2050
0.180040243,Transport,2050
0.307682827,Transport,2050
0.272085637,Transport,2050
0.096360855,Transport,2050
0.179201351,Transport,2050
0.138512381,Transport,2050
0.236713082,Transport,2050
0.209326697,Transport,2050
0.066250334,Transport,2050
0.123205106,Transport,2050
0.09523049,Transport,2050
0.162745761,Transport,2050
0.143916983,Transport,2050
0.106122652,Transport,2050
0.206804925,Transport,2050
0.169193146,Transport,2050
0.230816356,Transport,2050
0.49614908,Transport,2050
0.159528166,Transport,2050
0.310878117,Transport,2050
0.254338463,Transport,2050
0.346973141,Transport,2050
0.745832781,Transport,2050
0.081225137,Transport,2050
0.158286266,Transport,2050
0.129498615,Transport,2050
0.176664358,Transport,2050
0.379747171,Transport,2050
0.08909256,Transport,2050
0.173617789,Transport,2050
0.142041781,Transport,2050
0.193775972,Transport,2050
0.416529279,Transport,2050
0.104188306,Transport,2050
0.244542287,Transport,2050
0.142240238,Transport,2050
0.343878279,Transport,2050
0.979382625,Transport,2050
0.217080036,Transport,2050
0.509512539,Transport,2050
0.296362587,Transport,2050
0.716482609,Transport,2050
2.040578484,Transport,2050
0.038516913,Transport,2050
0.090403754,Transport,2050
0.052584163,Transport,2050
0.127126837,Transport,2050
0.362063621,Transport,2050
0.012908728,Transport,2050
0.030298314,Transport,2050
0.017623289,Transport,2050
0.04260585,Transport,2050
0.121343602,Transport,2050
0.254320133,Transport,2050
0.294909592,Transport,2050
0.14881745,Transport,2050
0.350023422,Transport,2050
0.916414918,Transport,2050
0.524089944,Transport,2050
0.607734628,Transport,2050
0.306675402,Transport,2050
0.721310395,Transport,2050
1.888501068,Transport,2050
0.104921911,Transport,2050
0.121667434,Transport,2050
0.061395891,Transport,2050
0.144405108,Transport,2050
0.378074686,Transport,2050
0.034716429,Transport,2050
0.040257166,Transport,2050
0.020314595,Transport,2050
0.047780579,Transport,2050
0.125096873,Transport,2050
0.377934543,Transport,2050
0.358096825,Transport,2050
0.88269171,Transport,2050
0.576947933,Transport,2050
0.325711153,Transport,2050
0.308614632,Transport,2050
0.760720449,Transport,2050
0.497224665,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.083606524,Transport,2050
0.079218032,Transport,2050
0.195268697,Transport,2050
0.127632184,Transport,2050
0.310614989,Transport,2050
0.317837695,Transport,2050
0.933405236,Transport,2050
0.576627808,Transport,2050
0.268977879,Transport,2050
0.2752324,Transport,2050
0.808284756,Transport,2050
0.499332389,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.07673996,Transport,2050
0.078524388,Transport,2050
0.230605357,Transport,2050
0.142460591,Transport,2050
0.300414197,Transport,2050
0.31920943,Transport,2050
1.078418023,Transport,2050
0.501709371,Transport,2050
0.239545437,Transport,2050
0.254532453,Transport,2050
0.859913145,Transport,2050
0.400054963,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.121833765,Transport,2050
0.129456221,Transport,2050
0.437355257,Transport,2050
0.203469551,Transport,2050
0.314583245,Transport,2050
0.3717715,Transport,2050
1.100767888,Transport,2050
0.590100451,Transport,2050
0.243620784,Transport,2050
0.287908736,Transport,2050
0.852460963,Transport,2050
0.456987894,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.087807575,Transport,2050
0.103770161,Transport,2050
0.307250181,Transport,2050
0.164710901,Transport,2050
0.381760268,Transport,2050
0.261658742,Transport,2050
0.794159517,Transport,2050
0.418776324,Transport,2050
0.242759605,Transport,2050
0.166387595,Transport,2050
0.505002398,Transport,2050
0.266297945,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.080439058,Transport,2050
0.055132984,Transport,2050
0.167333923,Transport,2050
0.088238551,Transport,2050
0.044735899,Transport,2050
0.009522506,Transport,2050
0.024346921,Transport,2050
0.013636086,Transport,2050
1.015807884,Transport,2050
0.216225369,Transport,2050
0.552839988,Transport,2050
0.309631494,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.314341002,Transport,2050
0.066910781,Transport,2050
0.171075927,Transport,2050
0.095815238,Transport,2050
0.310735675,Transport,2050
0.310182993,Transport,2050
1.107817341,Transport,2050
0.488385332,Transport,2050
0.202578793,Transport,2050
0.202218482,Transport,2050
0.722222514,Transport,2050
0.31839444,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.116803257,Transport,2050
0.116595508,Transport,2050
0.4164204,Transport,2050
0.183580459,Transport,2050
0.299299696,Transport,2050
0.350890858,Transport,2050
1.166838346,Transport,2050
0.36676436,Transport,2050
0.152315553,Transport,2050
0.178570629,Transport,2050
0.593811588,Transport,2050
0.186648757,Transport,2050
0.001061603,Transport,2050
0.001244595,Transport,2050
0.004138726,Transport,2050
0.001300898,Transport,2050
0.178292781,Transport,2050
0.209025629,Transport,2050
0.695085418,Transport,2050
0.218481471,Transport,2050
0.377459692,Transport,2050
0.31292048,Transport,2050
1.038791194,Transport,2050
0.339244599,Transport,2050
0.298493297,Transport,2050
0.247456001,Transport,2050
0.821471048,Transport,2050
0.268272987,Transport,2050
0.000624986,Transport,2050
0.000518124,Transport,2050
0.001719997,Transport,2050
0.00056171,Transport,2050
0.259362132,Transport,2050
0.215015602,Transport,2050
0.713779788,Transport,2050
0.233103572,Transport,2050
0.044930561,Transport,2050
0.009854289,Transport,2050
0.024354722,Transport,2050
0.015729307,Transport,2050
0.988951519,Transport,2050
0.216899465,Transport,2050
0.536063619,Transport,2050
0.346212503,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.321537022,Transport,2050
0.070520351,Transport,2050
0.174289939,Transport,2050
0.112563796,Transport,2050
0.372304449,Transport,2050
0.350368327,Transport,2050
0.951479134,Transport,2050
0.604775799,Transport,2050
0.321197229,Transport,2050
0.302272337,Transport,2050
0.820867068,Transport,2050
0.52175662,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.099867113,Transport,2050
0.093982957,Transport,2050
0.25522519,Transport,2050
0.162225332,Transport,2050
0.044922856,Transport,2050
0.010431495,Transport,2050
0.024436537,Transport,2050
0.015808959,Transport,2050
0.938993071,Transport,2050
0.218042722,Transport,2050
0.510780955,Transport,2050
0.330444329,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.305116613,Transport,2050
0.07085085,Transport,2050
0.165973275,Transport,2050
0.107374652,Transport,2050
0.201479484,Transport,2050
0.247596184,Transport,2050
0.181248608,Transport,2050
0.264487739,Transport,2050
0.210997201,Transport,2050
0.32198934,Transport,2050
0.152764322,Transport,2050
0.230080242,Transport,2050
0.115089458,Transport,2050
0.059488332,Transport,2050
0.069043632,Transport,2050
0.139794214,Transport,2050
0.224279703,Transport,2050
0.102235922,Transport,2050
0.020301329,Transport,2050
0.039678493,Transport,2050
0.516128193,Transport,2050
0.376949666,Transport,2050
2.937983412,Transport,2050
0.007473713,Transport,2050
0.00545836,Transport,2050
0.042543006,Transport,2050
0.166079006,Transport,2050
0.172907055,Transport,2050
0.11471715,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.272900392,Transport,2050
0.284120216,Transport,2050
0.188502785,Transport,2050
0.092112152,Transport,2050
0.152411515,Transport,2050
0.075364283,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.193540148,Transport,2050
0.320237301,Transport,2050
0.158350598,Transport,2050
0.173613497,Transport,2050
0.100387393,Transport,2050
0.36906411,Transport,2050
0.213401518,Transport,2050
0.148105134,Transport,2050
0.473889113,Transport,2050
0.143451712,Transport,2050
0,Transport,2050
0,Transport,2050
0,Transport,2050
0.049692744,Transport,2050
0.159000907,Transport,2050
0.048131412,Transport,2050
0.107200216,Transport,2050
0.154986033,Transport,2050
0.227212628,Transport,2050
0.119669759,Transport,2050
0.072752754,Transport,2050
0.303822671,Transport,2050
0.206035953,Transport,2050
0.33719885,Transport,2050
0.286839609,Transport,2050
0.477376216,Transport,2050
0.052719337,Transport,2050
0.018732685,Transport,2050
0.423608158,Transport,2050
0.15052007,Transport,2050
0.053280862,Transport,2050
0.016023943,Transport,2050
0.560057846,Transport,2050
0.168434499,Transport,2050
0.239839181,Transport,2050
0.136705055,Transport,2050
0.28869306,Transport,2050
0.167989257,Transport,2050
0.027099608,Transport,2050
0.071053202,Transport,2050
0.123097295,Transport,2050
0.148841517,Transport,2050
0.13694075,Transport,2050
0.135557944,Transport,2050
0.09952536,Transport,2050
0.15883816,Transport,2050
0.192206761,Transport,2050
0.164259708,Transport,2050
0.157030134,Transport,2050
0.095910653,Transport,2050
0.164696585,Transport,2050
0.127758045,Transport,2050
0.144489771,Transport,2050
0.208282622,Transport,2050
0.216523086,Transport,2050
0.200377974,Transport,2050
0.212560964,Transport,2050
0.229104893,Transport,2050
0.242831662,Transport,2050
0.227667341,Transport,2050
0.240569972,Transport,2050
0.246622217,Transport,2050
0.235789833,Transport,2050
0.149195163,Transport,2050
0.158680066,Transport,2050
0.003170631,Transport,2050
0.17782377,Transport,2040
0.308474581,Transport,2040
0.823552244,Transport,2040
0.310708711,Transport,2040
0.355160361,Transport,2040
0.389484043,Transport,2040
0.02826249,Transport,2040
0.049027527,Transport,2040
0.130891595,Transport,2040
0.049382609,Transport,2040
0.056447549,Transport,2040
0.061902797,Transport,2040
0.004136996,Transport,2040
0.007176534,Transport,2040
0.019159602,Transport,2040
0.00722851,Transport,2040
0.008262659,Transport,2040
0.009061185,Transport,2040
0.083385087,Transport,2040
0.144649839,Transport,2040
0.386179954,Transport,2040
0.145697467,Transport,2040
0.166541726,Transport,2040
0.18263678,Transport,2040
0.161172563,Transport,2040
0.279589388,Transport,2040
0.74643579,Transport,2040
0.281614316,Transport,2040
0.321903567,Transport,2040
0.35301322,Transport,2040
0.228173805,Transport,2040
0.472913837,Transport,2040
0.669727363,Transport,2040
0.25363172,Transport,2040
0.482978152,Transport,2040
0.850142942,Transport,2040
0.31566962,Transport,2040
0.654257973,Transport,2040
0.926541862,Transport,2040
0.350889659,Transport,2040
0.668181562,Transport,2040
1.176139826,Transport,2040
0.006706575,Transport,2040
0.013900071,Transport,2040
0.019684893,Transport,2040
0.007454844,Transport,2040
0.014195886,Transport,2040
0.024987739,Transport,2040
0.08033976,Transport,2040
0.16651247,Transport,2040
0.235810308,Transport,2040
0.089303465,Transport,2040
0.170056105,Transport,2040
0.299334446,Transport,2040
0.086224891,Transport,2040
0.178710014,Transport,2040
0.25308413,Transport,2040
0.095845215,Transport,2040
0.182513231,Transport,2040
0.321261603,Transport,2040
0.208393721,Transport,2040
0.341667296,Transport,2040
0.79402122,Transport,2040
0.275631903,Transport,2040
0.499704838,Transport,2040
0.624436456,Transport,2040
0.262723118,Transport,2040
0.430741851,Transport,2040
1.001026947,Transport,2040
0.347490666,Transport,2040
0.629980654,Transport,2040
0.787230496,Transport,2040
0.005033493,Transport,2040
0.008252552,Transport,2040
0.019178602,Transport,2040
0.006657548,Transport,2040
0.012069753,Transport,2040
0.015082492,Transport,2040
0.078924171,Transport,2040
0.129398371,Transport,2040
0.300716673,Transport,2040
0.104389035,Transport,2040
0.189251335,Transport,2040
0.236490472,Transport,2040
0.064714461,Transport,2040
0.106101157,Transport,2040
0.246574872,Transport,2040
0.085594566,Transport,2040
0.15517804,Transport,2040
0.193912122,Transport,2040
0.204434018,Transport,2040
0.751289351,Transport,2040
0.751042554,Transport,2040
0.270948199,Transport,2040
0.532809686,Transport,2040
0.773317035,Transport,2040
0.236058853,Transport,2040
0.867509742,Transport,2040
0.867224767,Transport,2040
0.312862418,Transport,2040
0.615232457,Transport,2040
0.892944989,Transport,2040
0.0149795,Transport,2040
0.055049246,Transport,2040
0.055031162,Transport,2040
0.019853195,Transport,2040
0.039040579,Transport,2040
0.056663281,Transport,2040
0.063762786,Transport,2040
0.234326473,Transport,2040
0.234249497,Transport,2040
0.0845085,Transport,2040
0.166182862,Transport,2040
0.241196888,Transport,2040
0.068889526,Transport,2040
0.253167098,Transport,2040
0.253083933,Transport,2040
0.091303263,Transport,2040
0.179544515,Transport,2040
0.260589917,Transport,2040
0.206754532,Transport,2040
0.986780076,Transport,2040
0.352262471,Transport,2040
0.511378211,Transport,2040
0.452471662,Transport,2040
0.011922259,Transport,2040
0.056901524,Transport,2040
0.020312805,Transport,2040
0.029488029,Transport,2040
0.026091251,Transport,2040
0.068737497,Transport,2040
0.328064355,Transport,2040
0.117112985,Transport,2040
0.170012515,Transport,2040
0.150428477,Transport,2040
0.25132913,Transport,2040
1.199521849,Transport,2040
0.4282074,Transport,2040
0.621627201,Transport,2040
0.550020879,Transport,2040
0.204110969,Transport,2040
0.431630837,Transport,2040
0.720130227,Transport,2040
0.250017757,Transport,2040
0.436667478,Transport,2040
0.417560594,Transport,2040
0.271146187,Transport,2040
0.573389349,Transport,2040
0.956639255,Transport,2040
0.332129929,Transport,2040
0.580080152,Transport,2040
0.554698081,Transport,2040
0.014939149,Transport,2040
0.031591626,Transport,2040
0.052707274,Transport,2040
0.018299127,Transport,2040
0.031960264,Transport,2040
0.030561807,Transport,2040
0.078874373,Transport,2040
0.166794621,Transport,2040
0.278279118,Transport,2040
0.096614082,Transport,2040
0.168740925,Transport,2040
0.161357473,Transport,2040
0.212174555,Transport,2040
0.448682797,Transport,2040
0.748579613,Transport,2040
0.259894931,Transport,2040
0.453918416,Transport,2040
0.434056696,Transport,2040
0.211547458,Transport,2040
0.625609552,Transport,2040
0.66355421,Transport,2040
0.23784141,Transport,2040
0.471072649,Transport,2040
1.759794991,Transport,2040
0.28802735,Transport,2040
0.851783627,Transport,2040
0.903446262,Transport,2040
0.323827247,Transport,2040
0.641377626,Transport,2040
2.39600651,Transport,2040
0.057317475,Transport,2040
0.169505037,Transport,2040
0.179785907,Transport,2040
0.064441658,Transport,2040
0.127634219,Transport,2040
0.476805562,Transport,2040
0.066900999,Transport,2040
0.197846404,Transport,2040
0.209846243,Transport,2040
0.075216351,Transport,2040
0.148974755,Transport,2040
0.556527805,Transport,2040
0.058653485,Transport,2040
0.17345602,Transport,2040
0.183976527,Transport,2040
0.065943725,Transport,2040
0.130609238,Transport,2040
0.487919398,Transport,2040
0.26931784,Transport,2040
0.40314135,Transport,2040
0.313127454,Transport,2040
0.134529306,Transport,2040
0.223822447,Transport,2040
0.722480486,Transport,2040
0.678714559,Transport,2040
1.0159665,Transport,2040
0.789120253,Transport,2040
0.339030635,Transport,2040
0.564060492,Transport,2040
1.820740966,Transport,2040
0.01432168,Transport,2040
0.021438095,Transport,2040
0.016651371,Transport,2040
0.007153948,Transport,2040
0.011902344,Transport,2040
0.038419788,Transport,2040
0.172032455,Transport,2040
0.257515046,Transport,2040
0.200016771,Transport,2040
0.085933434,Transport,2040
0.142971312,Transport,2040
0.46149966,Transport,2040
0.217675175,Transport,2040
0.325837545,Transport,2040
0.253084138,Transport,2040
0.108732827,Transport,2040
0.180903687,Transport,2040
0.583942253,Transport,2040
0.203527164,Transport,2040
0.318069031,Transport,2040
0.290991186,Transport,2040
0.12098436,Transport,2040
0.202807399,Transport,2040
0.755725428,Transport,2040
0.561622625,Transport,2040
0.877694952,Transport,2040
0.802975046,Transport,2040
0.333850051,Transport,2040
0.559636473,Transport,2040
2.085385021,Transport,2040
0.013842752,Transport,2040
0.021633234,Transport,2040
0.019791554,Transport,2040
0.008228663,Transport,2040
0.013793798,Transport,2040
0.051400115,Transport,2040
0.133912094,Transport,2040
0.209275702,Transport,2040
0.191459648,Transport,2040
0.07960249,Transport,2040
0.13343852,Transport,2040
0.497234731,Transport,2040
0.170479803,Transport,2040
0.26642314,Transport,2040
0.243742011,Transport,2040
0.101339741,Transport,2040
0.16987691,Transport,2040
0.63301586,Transport,2040
0.192353265,Transport,2040
0.131126567,Transport,2040
0.20723733,Transport,2040
0.204819547,Transport,2040
0.150219313,Transport,2040
0.20946318,Transport,2040
0.196062382,Transport,2040
0.135392403,Transport,2040
0.193293232,Transport,2040
0.205143312,Transport,2040
0.148608263,Transport,2040
0.209690774,Transport,2040
0.197220158,Transport,2040
0.144533372,Transport,2040
0.209690774,Transport,2040
0.201963874,Transport,2040
0.138465463,Transport,2040
0.208208727,Transport,2040
0.203773277,Transport,2040
0.146654183,Transport,2040
0.20923444,Transport,2040
0.207337579,Transport,2040
0.148097771,Transport,2040
0.209728937,Transport,2040
0.20811387,Transport,2040
0.149534578,Transport,2040
0.209717406,Transport,2040
0.197413819,Transport,2040
0.135942648,Transport,2040
0.207800471,Transport,2040
0.17579173,Transport,2040
0.119054933,Transport,2040
0.191244057,Transport,2040
0.216143775,Transport,2040
0.19492659,Transport,2040
0.104580564,Transport,2040
0.315867182,Transport,2040
0.125305487,Transport,2040
0.195602189,Transport,2040
0.261466234,Transport,2040
0.235800089,Transport,2040
0.12650971,Transport,2040
0.382100305,Transport,2040
0.151580372,Transport,2040
0.236617352,Transport,2040
0.388465982,Transport,2040
0.35033324,Transport,2040
0.187958184,Transport,2040
0.567694604,Transport,2040
0.225206204,Transport,2040
0.351547466,Transport,2040
0.28630348,Transport,2040
0.258199252,Transport,2040
0.138527142,Transport,2040
0.418396844,Transport,2040
0.165979321,Transport,2040
0.259094149,Transport,2040
0.006560366,Transport,2040
0.005916385,Transport,2040
0.003174215,Transport,2040
0.009587158,Transport,2040
0.003803255,Transport,2040
0.005936891,Transport,2040
0.178416891,Transport,2040
0.131113287,Transport,2040
0.136838058,Transport,2040
0.202419417,Transport,2040
0.139499971,Transport,2040
0.199333496,Transport,2040
0.285497536,Transport,2040
0.20980368,Transport,2040
0.218964292,Transport,2040
0.323905682,Transport,2040
0.223223808,Transport,2040
0.31896768,Transport,2040
0.175240525,Transport,2040
0.128779069,Transport,2040
0.134401921,Transport,2040
0.198815732,Transport,2040
0.137016444,Transport,2040
0.195784749,Transport,2040
0.115458728,Transport,2040
0.084847198,Transport,2040
0.088551863,Transport,2040
0.130991457,Transport,2040
0.090274464,Transport,2040
0.128994468,Transport,2040
0.005340768,Transport,2040
0.003924772,Transport,2040
0.004096138,Transport,2040
0.006059264,Transport,2040
0.004175821,Transport,2040
0.00596689,Transport,2040
0.169939278,Transport,2040
0.116373381,Transport,2040
0.115159488,Transport,2040
0.160251947,Transport,2040
0.12017573,Transport,2040
0.503183387,Transport,2040
0.36417981,Transport,2040
0.249388113,Transport,2040
0.246786741,Transport,2040
0.343419863,Transport,2040
0.257536546,Transport,2040
1.078321813,Transport,2040
0.089269685,Transport,2040
0.061131336,Transport,2040
0.060493674,Transport,2040
0.084180897,Transport,2040
0.063128723,Transport,2040
0.264323958,Transport,2040
0.113169098,Transport,2040
0.077497508,Transport,2040
0.07668913,Transport,2040
0.106717932,Transport,2040
0.080029638,Transport,2040
0.33508916,Transport,2040
0.003773547,Transport,2040
0.002584102,Transport,2040
0.002557147,Transport,2040
0.003558438,Transport,2040
0.002668534,Transport,2040
0.011173323,Transport,2040
0.173507259,Transport,2040
0.124237219,Transport,2040
0.110232768,Transport,2040
0.160399766,Transport,2040
0.124464219,Transport,2040
0.548877065,Transport,2040
0.428744476,Transport,2040
0.306995925,Transport,2040
0.272390278,Transport,2040
0.396355255,Transport,2040
0.307556852,Transport,2040
1.356300661,Transport,2040
0.204083316,Transport,2040
0.146130737,Transport,2040
0.129658373,Transport,2040
0.188665975,Transport,2040
0.14639774,Transport,2040
0.645602105,Transport,2040
0.113620871,Transport,2040
0.081356487,Transport,2040
0.072185701,Transport,2040
0.105037457,Transport,2040
0.081505137,Transport,2040
0.359431016,Transport,2040
0.010895811,Transport,2040
0.007801779,Transport,2040
0.006922335,Transport,2040
0.010072694,Transport,2040
0.007816034,Transport,2040
0.034468072,Transport,2040
0.209418487,Transport,2040
0.126190322,Transport,2040
0.111958322,Transport,2040
0.163091638,Transport,2040
0.154538552,Transport,2040
0.54709046,Transport,2040
0.510191714,Transport,2040
0.307428715,Transport,2040
0.272756282,Transport,2040
0.397328829,Transport,2040
0.376491539,Transport,2040
1.332838483,Transport,2040
0.276480754,Transport,2040
0.16660036,Transport,2040
0.147810834,Transport,2040
0.215318617,Transport,2040
0.204026569,Transport,2040
0.72228572,Transport,2040
0.135832809,Transport,2040
0.08184944,Transport,2040
0.072618294,Transport,2040
0.105784334,Transport,2040
0.10023664,Transport,2040
0.354853264,Transport,2040
