,share,sector,year,,,,,,,,,,,,
,0.00650338,residential&commercial,2050,,,,,,,,,,,,
,0.005882869,residential&commercial,2050,,,,,,,,,,,,
,0.004649182,residential&commercial,2050,,,,,,,,,,,,
,0.006578611,residential&commercial,2050,,,,,,,,,,,,
,0.005954951,residential&commercial,2050,,,,,,,,,,,,
,0.004704072,residential&commercial,2050,,,,,,,,,,,,
,0.006571021,residential&commercial,2050,,,,,,,,,,,,
,0.005939617,residential&commercial,2050,,,,,,,,,,,,
,0.00470455,residential&commercial,2050,,,,,,,,,,,,
,0.006180809,residential&commercial,2050,,,,,,,,,,,,
,0.005623215,residential&commercial,2050,,,,,,,,,,,,
,0.00465748,residential&commercial,2050,,,,,,,,,,,,
,0.007324287,residential&commercial,2050,,,,,,,,,,,,
,0.006817527,residential&commercial,2050,,,,,,,,,,,,
,0.005853156,residential&commercial,2050,,,,,,,,,,,,
,0.006166306,residential&commercial,2050,,,,,,,,,,,,
,0.005800139,residential&commercial,2050,,,,,,,,,,,,
,0.006250383,residential&commercial,2050,,,,,,,,,,,,
,0.005647461,residential&commercial,2050,,,,,,,,,,,,
,0.005359715,residential&commercial,2050,,,,,,,,,,,,
,0.00488924,residential&commercial,2050,,,,,,,,,,,,
,0.020420457,residential&commercial,2050,,,,,,,,,,,,
,0.035238805,residential&commercial,2050,,,,,,,,,,,,
,0.008983136,residential&commercial,2050,,,,,,,,,,,,
,0.007582628,residential&commercial,2050,,,,,,,,,,,,
,0.007885957,residential&commercial,2050,,,,,,,,,,,,
,0.00939679,residential&commercial,2050,,,,,,,,,,,,
,0.010182955,residential&commercial,2050,,,,,,,,,,,,
,0.006949556,residential&commercial,2050,,,,,,,,,,,,
,0.006657203,residential&commercial,2050,,,,,,,,,,,,
,0.004447351,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0,residential&commercial,2050,,,,,,,,,,,,
,0.00683975,residential&commercial,2050,,,,,,,,,,,,
,0.004792065,residential&commercial,2050,,,,,,,,,,,,
,0.007789511,residential&commercial,2050,,,,,,,,,,,,
,0.007185283,residential&commercial,2050,,,,,,,,,,,,
,0.008401767,residential&commercial,2050,,,,,,,,,,,,
,0.008683879,residential&commercial,2050,,,,,,,,,,,,
,0.011395252,residential&commercial,2050,,,,,,,,,,,,
,0.005317633,residential&commercial,2050,,,,,,,,,,,,
,0.004256659,residential&commercial,2050,,,,,,,,,,,,
,0.00565023,residential&commercial,2050,,,,,,,,,,,,
,0.00488939,residential&commercial,2050,,,,,,,,,,,,
,0.002829929,residential&commercial,2050,,,,,,,,,,,,
,0.007665502,residential&commercial,2050,,,,,,,,,,,,
,0.008186576,residential&commercial,2050,,,,,,,,,,,,
,0.007715653,residential&commercial,2050,,,,,,,,,,,,
,0.006537758,residential&commercial,2050,,,,,,,,,,,,
,0.007226977,residential&commercial,2050,,,,,,,,,,,,
,0.005929039,residential&commercial,2050,,,,,,,,,,,,
,0.007948286,residential&commercial,2050,,,,,,,,,,,,
,0.007394675,residential&commercial,2050,,,,,,,,,,,,
,0.004824606,residential&commercial,2050,,,,,,,,,,,,
,0.005074734,residential&commercial,2050,,,,,,,,,,,,
,0.00467008,residential&commercial,2050,,,,,,,,,,,,
,0.003889718,residential&commercial,2050,,,,,,,,,,,,
,0.005511419,residential&commercial,2050,,,,,,,,,,,,
,0.008449711,residential&commercial,2050,,,,,,,,,,,,
,0.006627604,residential&commercial,2050,,,,,,,,,,,,
,0.007084461,residential&commercial,2050,,,,,,,,,,,,
,0.005925573,residential&commercial,2050,,,,,,,,,,,,
,0.008439774,residential&commercial,2050,,,,,,,,,,,,
,0.01175099,residential&commercial,2050,,,,,,,,,,,,
,0.007880207,residential&commercial,2050,,,,,,,,,,,,
,0.008292156,residential&commercial,2040,,,,,,,,,,,,
,0.00729513,residential&commercial,2040,,,,,,,,,,,,
,0.005789981,residential&commercial,2040,,,,,,,,,,,,
,0.009243633,residential&commercial,2040,,,,,,,,,,,,
,0.008167769,residential&commercial,2040,,,,,,,,,,,,
,0.006598283,residential&commercial,2040,,,,,,,,,,,,
,0.008659215,residential&commercial,2040,,,,,,,,,,,,
,0.007679702,residential&commercial,2040,,,,,,,,,,,,
,0.006140391,residential&commercial,2040,,,,,,,,,,,,
,0.008438428,residential&commercial,2040,,,,,,,,,,,,
,0.007366655,residential&commercial,2040,,,,,,,,,,,,
,0.005796313,residential&commercial,2040,,,,,,,,,,,,
,0.008320894,residential&commercial,2040,,,,,,,,,,,,
,0.007230246,residential&commercial,2040,,,,,,,,,,,,
,0.005796313,residential&commercial,2040,,,,,,,,,,,,
,0.00834201,residential&commercial,2040,,,,,,,,,,,,
,0.007322759,residential&commercial,2040,,,,,,,,,,,,
,0.005795337,residential&commercial,2040,,,,,,,,,,,,
,0.008388531,residential&commercial,2040,,,,,,,,,,,,
,0.007307796,residential&commercial,2040,,,,,,,,,,,,
,0.005739441,residential&commercial,2040,,,,,,,,,,,,
,0.008428895,residential&commercial,2040,,,,,,,,,,,,
,0.007373063,residential&commercial,2040,,,,,,,,,,,,
,0.005800998,residential&commercial,2040,,,,,,,,,,,,
,0.008395581,residential&commercial,2040,,,,,,,,,,,,
,0.007344388,residential&commercial,2040,,,,,,,,,,,,
,0.005803886,residential&commercial,2040,,,,,,,,,,,,
,0.008118915,residential&commercial,2040,,,,,,,,,,,,
,0.007084719,residential&commercial,2040,,,,,,,,,,,,
,0.005750644,residential&commercial,2040,,,,,,,,,,,,
,0.009134703,residential&commercial,2040,,,,,,,,,,,,
,0.008208637,residential&commercial,2040,,,,,,,,,,,,
,0.006941354,residential&commercial,2040,,,,,,,,,,,,
,0.008292552,residential&commercial,2040,,,,,,,,,,,,
,0.007858084,residential&commercial,2040,,,,,,,,,,,,
,0.00747712,residential&commercial,2040,,,,,,,,,,,,
,0.006897863,residential&commercial,2040,,,,,,,,,,,,
,0.00641649,residential&commercial,2040,,,,,,,,,,,,
,0.005929168,residential&commercial,2040,,,,,,,,,,,,
,0.02042043,residential&commercial,2040,,,,,,,,,,,,
,0.028621596,residential&commercial,2040,,,,,,,,,,,,
,0.008987196,residential&commercial,2040,,,,,,,,,,,,
,0.00742319,residential&commercial,2040,,,,,,,,,,,,
,0.008204849,residential&commercial,2040,,,,,,,,,,,,
,0.009096363,residential&commercial,2040,,,,,,,,,,,,
,0.00907431,residential&commercial,2040,,,,,,,,,,,,
,0.007433852,residential&commercial,2040,,,,,,,,,,,,
,0.006178669,residential&commercial,2040,,,,,,,,,,,,
,0.004762982,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0,residential&commercial,2040,,,,,,,,,,,,
,0.013190066,residential&commercial,2040,,,,,,,,,,,,
,0.010656651,residential&commercial,2040,,,,,,,,,,,,
,0.016308804,residential&commercial,2040,,,,,,,,,,,,
,0.012169693,residential&commercial,2040,,,,,,,,,,,,
,0.012211103,residential&commercial,2040,,,,,,,,,,,,
,0.01331437,residential&commercial,2040,,,,,,,,,,,,
,0.012377624,residential&commercial,2040,,,,,,,,,,,,
,0.01339423,residential&commercial,2040,,,,,,,,,,,,
,0.011038798,residential&commercial,2040,,,,,,,,,,,,
,0.015076367,residential&commercial,2040,,,,,,,,,,,,
,0.012317874,residential&commercial,2040,,,,,,,,,,,,
,0.012097222,residential&commercial,2040,,,,,,,,,,,,
,0.016171829,residential&commercial,2040,,,,,,,,,,,,
,0.013710115,residential&commercial,2040,,,,,,,,,,,,
,0.013876834,residential&commercial,2040,,,,,,,,,,,,
,0.011064511,residential&commercial,2040,,,,,,,,,,,,
,0.014760486,residential&commercial,2040,,,,,,,,,,,,
,0.012351575,residential&commercial,2040,,,,,,,,,,,,
,0.016247358,residential&commercial,2040,,,,,,,,,,,,
,0.013903288,residential&commercial,2040,,,,,,,,,,,,
,0.010434243,residential&commercial,2040,,,,,,,,,,,,
,0.009487938,residential&commercial,2040,,,,,,,,,,,,
,0.01149777,residential&commercial,2040,,,,,,,,,,,,
,0.008185873,residential&commercial,2040,,,,,,,,,,,,
,0.010487763,residential&commercial,2040,,,,,,,,,,,,
,0.012865291,residential&commercial,2040,,,,,,,,,,,,
,0.010626511,residential&commercial,2040,,,,,,,,,,,,
,0.012967331,residential&commercial,2040,,,,,,,,,,,,
,0.010384841,residential&commercial,2040,,,,,,,,,,,,
,0.013114715,residential&commercial,2040,,,,,,,,,,,,
,0.012998824,residential&commercial,2040,,,,,,,,,,,,
,0.01089194,residential&commercial,2040,,,,,,,,,,,,
,0.010185029,residential&commercial,2030,,,,,,,,,,,,
,0.008513536,residential&commercial,2030,,,,,,,,,,,,
,0.007208177,residential&commercial,2030,,,,,,,,,,,,
,0.010827089,residential&commercial,2030,,,,,,,,,,,,
,0.009059677,residential&commercial,2030,,,,,,,,,,,,
,0.007929691,residential&commercial,2030,,,,,,,,,,,,
,0.010419328,residential&commercial,2030,,,,,,,,,,,,
,0.008762659,residential&commercial,2030,,,,,,,,,,,,
,0.007541629,residential&commercial,2030,,,,,,,,,,,,
,0.010207955,residential&commercial,2030,,,,,,,,,,,,
,0.008520841,residential&commercial,2030,,,,,,,,,,,,
,0.007211638,residential&commercial,2030,,,,,,,,,,,,
,0.010137417,residential&commercial,2030,,,,,,,,,,,,
,0.008439357,residential&commercial,2030,,,,,,,,,,,,
,0.007211638,residential&commercial,2030,,,,,,,,,,,,
,0.010187889,residential&commercial,2030,,,,,,,,,,,,
,0.008517829,residential&commercial,2030,,,,,,,,,,,,
,0.007212058,residential&commercial,2030,,,,,,,,,,,,
,0.01015628,residential&commercial,2030,,,,,,,,,,,,
,0.008471043,residential&commercial,2030,,,,,,,,,,,,
,0.007147771,residential&commercial,2030,,,,,,,,,,,,
,0.010193676,residential&commercial,2030,,,,,,,,,,,,
,0.008518467,residential&commercial,2030,,,,,,,,,,,,
,0.007214172,residential&commercial,2030,,,,,,,,,,,,
,0.010143856,residential&commercial,2030,,,,,,,,,,,,
,0.008501989,residential&commercial,2030,,,,,,,,,,,,
,0.007216532,residential&commercial,2030,,,,,,,,,,,,
,0.009987712,residential&commercial,2030,,,,,,,,,,,,
,0.008346238,residential&commercial,2030,,,,,,,,,,,,
,0.007156024,residential&commercial,2030,,,,,,,,,,,,
,0.010846634,residential&commercial,2030,,,,,,,,,,,,
,0.009193666,residential&commercial,2030,,,,,,,,,,,,
,0.008232225,residential&commercial,2030,,,,,,,,,,,,
,0.009717603,residential&commercial,2030,,,,,,,,,,,,
,0.00921516,residential&commercial,2030,,,,,,,,,,,,
,0.009223919,residential&commercial,2030,,,,,,,,,,,,
,0.008753961,residential&commercial,2030,,,,,,,,,,,,
,0.007746426,residential&commercial,2030,,,,,,,,,,,,
,0.007273976,residential&commercial,2030,,,,,,,,,,,,
,0.017789521,residential&commercial,2030,,,,,,,,,,,,
,0.022461681,residential&commercial,2030,,,,,,,,,,,,
,0.006430473,residential&commercial,2030,,,,,,,,,,,,
,0.006261862,residential&commercial,2030,,,,,,,,,,,,
,0.006692898,residential&commercial,2030,,,,,,,,,,,,
,0.006468716,residential&commercial,2030,,,,,,,,,,,,
,0.006430478,residential&commercial,2030,,,,,,,,,,,,
,0.005666858,residential&commercial,2030,,,,,,,,,,,,
,0.005789706,residential&commercial,2030,,,,,,,,,,,,
,0.005094785,residential&commercial,2030,,,,,,,,,,,,
,0.000463252,residential&commercial,2030,,,,,,,,,,,,
,0.003732523,residential&commercial,2030,,,,,,,,,,,,
,0,residential&commercial,2030,,,,,,,,,,,,
,0,residential&commercial,2030,,,,,,,,,,,,
,5.56E-06,residential&commercial,2030,,,,,,,,,,,,
,0.000725179,residential&commercial,2030,,,,,,,,,,,,
,0.000731472,residential&commercial,2030,,,,,,,,,,,,
,0,residential&commercial,2030,,,,,,,,,,,,
,0,residential&commercial,2030,,,,,,,,,,,,
,0.001162844,residential&commercial,2030,,,,,,,,,,,,
,0.023170588,residential&commercial,2030,,,,,,,,,,,,
,0.017896762,residential&commercial,2030,,,,,,,,,,,,
,0.029865045,residential&commercial,2030,,,,,,,,,,,,
,0.018440797,residential&commercial,2030,,,,,,,,,,,,
,0.017471431,residential&commercial,2030,,,,,,,,,,,,
,0.019867035,residential&commercial,2030,,,,,,,,,,,,
,0.013713,residential&commercial,2030,,,,,,,,,,,,
,0.016950551,residential&commercial,2030,,,,,,,,,,,,
,0.020187499,residential&commercial,2030,,,,,,,,,,,,
,0.015381909,residential&commercial,2030,,,,,,,,,,,,
,0.013454411,residential&commercial,2030,,,,,,,,,,,,
,0.023248689,residential&commercial,2030,,,,,,,,,,,,
,0.016950551,residential&commercial,2030,,,,,,,,,,,,
,0.019050163,residential&commercial,2030,,,,,,,,,,,,
,0.015381909,residential&commercial,2030,,,,,,,,,,,,
,0.013454411,residential&commercial,2030,,,,,,,,,,,,
,0.016950551,residential&commercial,2030,,,,,,,,,,,,
,0.021793398,residential&commercial,2030,,,,,,,,,,,,
,0.015381909,residential&commercial,2030,,,,,,,,,,,,
,0.013454411,residential&commercial,2030,,,,,,,,,,,,
,0.017862356,residential&commercial,2030,,,,,,,,,,,,
,0.021175277,residential&commercial,2030,,,,,,,,,,,,
,0.022468884,residential&commercial,2030,,,,,,,,,,,,
,0.016708954,residential&commercial,2030,,,,,,,,,,,,
,0.019326464,residential&commercial,2030,,,,,,,,,,,,
,0.019071233,residential&commercial,2030,,,,,,,,,,,,
,0.01804648,residential&commercial,2030,,,,,,,,,,,,
,0.020795011,residential&commercial,2030,,,,,,,,,,,,
,0.017061883,residential&commercial,2030,,,,,,,,,,,,
,0.019804669,residential&commercial,2030,,,,,,,,,,,,
,0.014377879,residential&commercial,2030,,,,,,,,,,,,
,0.013212298,residential&commercial,2030,,,,,,,,,,,,
,0.045803217,electricity,2050,,,,,,,,,,,,
,0.073451641,electricity,2050,,,,,,,,,,,,
,0.078283817,electricity,2050,,,,,,,,,,,,
,0.077144408,electricity,2050,,,,,,,,,,,,
,0.052481133,electricity,2050,,,,,,,,,,,,
,0.066565888,electricity,2050,,,,,,,,,,,,
,0.052885962,electricity,2050,,,,,,,,,,,,
,0.08480978,electricity,2050,,,,,,,,,,,,
,0.090389176,electricity,2050,,,,,,,,,,,,
,0.089073575,electricity,2050,,,,,,,,,,,,
,0.060596513,electricity,2050,,,,,,,,,,,,
,0.076859253,electricity,2050,,,,,,,,,,,,
,0.001296944,electricity,2050,,,,,,,,,,,,
,0.002079824,electricity,2050,,,,,,,,,,,,
,0.00221665,electricity,2050,,,,,,,,,,,,
,0.002184387,electricity,2050,,,,,,,,,,,,
,0.001486032,electricity,2050,,,,,,,,,,,,
,0.00188485,electricity,2050,,,,,,,,,,,,
,0.018877536,electricity,2050,,,,,,,,,,,,
,0.030272677,electricity,2050,,,,,,,,,,,,
,0.032264231,electricity,2050,,,,,,,,,,,,
,0.03179463,electricity,2050,,,,,,,,,,,,
,0.021629801,electricity,2050,,,,,,,,,,,,
,0.027434753,electricity,2050,,,,,,,,,,,,
,0.00616484,electricity,2050,,,,,,,,,,,,
,0.009886153,electricity,2050,,,,,,,,,,,,
,0.010536536,electricity,2050,,,,,,,,,,,,
,0.010383178,electricity,2050,,,,,,,,,,,,
,0.007063648,electricity,2050,,,,,,,,,,,,
,0.008959372,electricity,2050,,,,,,,,,,,,
,0.044108677,electricity,2050,,,,,,,,,,,,
,0.070734219,electricity,2050,,,,,,,,,,,,
,0.075387623,electricity,2050,,,,,,,,,,,,
,0.074290367,electricity,2050,,,,,,,,,,,,
,0.050539537,electricity,2050,,,,,,,,,,,,
,0.064103211,electricity,2050,,,,,,,,,,,,
,0.023861957,electricity,2050,,,,,,,,,,,,
,0.042660557,electricity,2050,,,,,,,,,,,,
,0.030570679,electricity,2050,,,,,,,,,,,,
,0.032861275,electricity,2050,,,,,,,,,,,,
,0.029030347,electricity,2050,,,,,,,,,,,,
,0.031990155,electricity,2050,,,,,,,,,,,,
,0.015828996,electricity,2050,,,,,,,,,,,,
,0.02829918,electricity,2050,,,,,,,,,,,,
,0.020279274,electricity,2050,,,,,,,,,,,,
,0.021798757,electricity,2050,,,,,,,,,,,,
,0.019257484,electricity,2050,,,,,,,,,,,,
,0.021220894,electricity,2050,,,,,,,,,,,,
,0.00044122,electricity,2050,,,,,,,,,,,,
,0.000788815,electricity,2050,,,,,,,,,,,,
,0.000565267,electricity,2050,,,,,,,,,,,,
,0.000607622,electricity,2050,,,,,,,,,,,,
,0.000536786,electricity,2050,,,,,,,,,,,,
,0.000591514,electricity,2050,,,,,,,,,,,,
,0.021825724,electricity,2050,,,,,,,,,,,,
,0.039020166,electricity,2050,,,,,,,,,,,,
,0.027961965,electricity,2050,,,,,,,,,,,,
,0.030057095,electricity,2050,,,,,,,,,,,,
,0.026553075,electricity,2050,,,,,,,,,,,,
,0.029260312,electricity,2050,,,,,,,,,,,,
,0.000329584,electricity,2050,,,,,,,,,,,,
,0.000589232,electricity,2050,,,,,,,,,,,,
,0.000422246,electricity,2050,,,,,,,,,,,,
,0.000453884,electricity,2050,,,,,,,,,,,,
,0.00040097,electricity,2050,,,,,,,,,,,,
,0.000441852,electricity,2050,,,,,,,,,,,,
,0.013764345,electricity,2050,,,,,,,,,,,,
,0.024607982,electricity,2050,,,,,,,,,,,,
,0.017634151,electricity,2050,,,,,,,,,,,,
,0.018955441,electricity,2050,,,,,,,,,,,,
,0.016745639,electricity,2050,,,,,,,,,,,,
,0.018452951,electricity,2050,,,,,,,,,,,,
,0.030021355,electricity,2050,,,,,,,,,,,,
,0.058471982,electricity,2050,,,,,,,,,,,,
,0.040942946,electricity,2050,,,,,,,,,,,,
,0.042403288,electricity,2050,,,,,,,,,,,,
,0.036255211,electricity,2050,,,,,,,,,,,,
,0.039871364,electricity,2050,,,,,,,,,,,,
,0.014809689,electricity,2050,,,,,,,,,,,,
,0.028844529,electricity,2050,,,,,,,,,,,,
,0.020197366,electricity,2050,,,,,,,,,,,,
,0.02091776,electricity,2050,,,,,,,,,,,,
,0.017884882,electricity,2050,,,,,,,,,,,,
,0.019668749,electricity,2050,,,,,,,,,,,,
,0.000618882,electricity,2050,,,,,,,,,,,,
,0.001205384,electricity,2050,,,,,,,,,,,,
,0.000844027,electricity,2050,,,,,,,,,,,,
,0.000874132,electricity,2050,,,,,,,,,,,,
,0.000747391,electricity,2050,,,,,,,,,,,,
,0.000821937,electricity,2050,,,,,,,,,,,,
,0.02482894,electricity,2050,,,,,,,,,,,,
,0.048358821,electricity,2050,,,,,,,,,,,,
,0.033861561,electricity,2050,,,,,,,,,,,,
,0.035069326,electricity,2050,,,,,,,,,,,,
,0.029984604,electricity,2050,,,,,,,,,,,,
,0.032975318,electricity,2050,,,,,,,,,,,,
,0.0003448,electricity,2050,,,,,,,,,,,,
,0.000671561,electricity,2050,,,,,,,,,,,,
,0.000470237,electricity,2050,,,,,,,,,,,,
,0.000487009,electricity,2050,,,,,,,,,,,,
,0.000416397,electricity,2050,,,,,,,,,,,,
,0.000457929,electricity,2050,,,,,,,,,,,,
,0.039941805,electricity,2050,,,,,,,,,,,,
,0.07779384,electricity,2050,,,,,,,,,,,,
,0.054472396,electricity,2050,,,,,,,,,,,,
,0.056415303,electricity,2050,,,,,,,,,,,,
,0.048235616,electricity,2050,,,,,,,,,,,,
,0.053046715,electricity,2050,,,,,,,,,,,,
,0.029689383,electricity,2050,,,,,,,,,,,,
,0.0556493,electricity,2050,,,,,,,,,,,,
,0.039323947,electricity,2050,,,,,,,,,,,,
,0.040926508,electricity,2050,,,,,,,,,,,,
,0.035828587,electricity,2050,,,,,,,,,,,,
,0.039253965,electricity,2050,,,,,,,,,,,,
,0.008974132,electricity,2050,,,,,,,,,,,,
,0.016820968,electricity,2050,,,,,,,,,,,,
,0.011886347,electricity,2050,,,,,,,,,,,,
,0.012370749,electricity,2050,,,,,,,,,,,,
,0.010829813,electricity,2050,,,,,,,,,,,,
,0.011865193,electricity,2050,,,,,,,,,,,,
,0.000400281,electricity,2050,,,,,,,,,,,,
,0.000750281,electricity,2050,,,,,,,,,,,,
,0.000530177,electricity,2050,,,,,,,,,,,,
,0.000551783,electricity,2050,,,,,,,,,,,,
,0.000483052,electricity,2050,,,,,,,,,,,,
,0.000529234,electricity,2050,,,,,,,,,,,,
,0.024256278,electricity,2050,,,,,,,,,,,,
,0.045465576,electricity,2050,,,,,,,,,,,,
,0.032127734,electricity,2050,,,,,,,,,,,,
,0.033437029,electricity,2050,,,,,,,,,,,,
,0.029272019,electricity,2050,,,,,,,,,,,,
,0.032070559,electricity,2050,,,,,,,,,,,,
,0.000336096,electricity,2050,,,,,,,,,,,,
,0.000629972,electricity,2050,,,,,,,,,,,,
,0.000445163,electricity,2050,,,,,,,,,,,,
,0.000463304,electricity,2050,,,,,,,,,,,,
,0.000405594,electricity,2050,,,,,,,,,,,,
,0.000444371,electricity,2050,,,,,,,,,,,,
,0.018533576,electricity,2050,,,,,,,,,,,,
,0.034739036,electricity,2050,,,,,,,,,,,,
,0.024547946,electricity,2050,,,,,,,,,,,,
,0.025548344,electricity,2050,,,,,,,,,,,,
,0.02236597,electricity,2050,,,,,,,,,,,,
,0.02450426,electricity,2050,,,,,,,,,,,,
,0.043683815,electricity,2050,,,,,,,,,,,,
,0.077853207,electricity,2050,,,,,,,,,,,,
,0.073529365,electricity,2050,,,,,,,,,,,,
,0.050638682,electricity,2050,,,,,,,,,,,,
,0.059209738,electricity,2050,,,,,,,,,,,,
,0.001170849,electricity,2050,,,,,,,,,,,,
,0.002086685,electricity,2050,,,,,,,,,,,,
,0.001970794,electricity,2050,,,,,,,,,,,,
,0.001357259,electricity,2050,,,,,,,,,,,,
,0.001586988,electricity,2050,,,,,,,,,,,,
,0.020885296,electricity,2050,,,,,,,,,,,,
,0.037221732,electricity,2050,,,,,,,,,,,,
,0.035154497,electricity,2050,,,,,,,,,,,,
,0.024210428,electricity,2050,,,,,,,,,,,,
,0.028308262,electricity,2050,,,,,,,,,,,,
,0.006808853,electricity,2050,,,,,,,,,,,,
,0.012134724,electricity,2050,,,,,,,,,,,,
,0.011460781,electricity,2050,,,,,,,,,,,,
,0.007892885,electricity,2050,,,,,,,,,,,,
,0.009228827,electricity,2050,,,,,,,,,,,,
,0.038408196,electricity,2050,,,,,,,,,,,,
,0.068451008,electricity,2050,,,,,,,,,,,,
,0.06464935,electricity,2050,,,,,,,,,,,,
,0.044523135,electricity,2050,,,,,,,,,,,,
,0.05205908,electricity,2050,,,,,,,,,,,,
,0.04142585,electricity,2050,,,,,,,,,,,,
,0.085605433,electricity,2050,,,,,,,,,,,,
,0.06487537,electricity,2050,,,,,,,,,,,,
,0.05907198,electricity,2050,,,,,,,,,,,,
,0.049046422,electricity,2050,,,,,,,,,,,,
,0.055330695,electricity,2050,,,,,,,,,,,,
,0.015683694,electricity,2050,,,,,,,,,,,,
,0.032409943,electricity,2050,,,,,,,,,,,,
,0.024561607,electricity,2050,,,,,,,,,,,,
,0.022364462,electricity,2050,,,,,,,,,,,,
,0.018568818,electricity,2050,,,,,,,,,,,,
,0.020948024,electricity,2050,,,,,,,,,,,,
,0.000541806,electricity,2050,,,,,,,,,,,,
,0.001119628,electricity,2050,,,,,,,,,,,,
,0.000848501,electricity,2050,,,,,,,,,,,,
,0.000772599,electricity,2050,,,,,,,,,,,,
,0.000641475,electricity,2050,,,,,,,,,,,,
,0.000723667,electricity,2050,,,,,,,,,,,,
,0.023697598,electricity,2050,,,,,,,,,,,,
,0.048970465,electricity,2050,,,,,,,,,,,,
,0.037111862,electricity,2050,,,,,,,,,,,,
,0.033792041,electricity,2050,,,,,,,,,,,,
,0.028056935,electricity,2050,,,,,,,,,,,,
,0.031651844,electricity,2050,,,,,,,,,,,,
,0.000856883,electricity,2050,,,,,,,,,,,,
,0.001770726,electricity,2050,,,,,,,,,,,,
,0.00134193,electricity,2050,,,,,,,,,,,,
,0.001221889,electricity,2050,,,,,,,,,,,,
,0.001014513,electricity,2050,,,,,,,,,,,,
,0.001144501,electricity,2050,,,,,,,,,,,,
,0.038071118,electricity,2050,,,,,,,,,,,,
,0.078672967,electricity,2050,,,,,,,,,,,,
,0.059621658,electricity,2050,,,,,,,,,,,,
,0.054288236,electricity,2050,,,,,,,,,,,,
,0.045074564,electricity,2050,,,,,,,,,,,,
,0.050849926,electricity,2050,,,,,,,,,,,,
,0.02711423,electricity,2050,,,,,,,,,,,,
,0.046149561,electricity,2050,,,,,,,,,,,,
,0.036119684,electricity,2050,,,,,,,,,,,,
,0.03703202,electricity,2050,,,,,,,,,,,,
,0.030826738,electricity,2050,,,,,,,,,,,,
,0.06266992,electricity,2050,,,,,,,,,,,,
,0.007948203,electricity,2050,,,,,,,,,,,,
,0.013528177,electricity,2050,,,,,,,,,,,,
,0.010588042,electricity,2050,,,,,,,,,,,,
,0.010855482,electricity,2050,,,,,,,,,,,,
,0.009036479,electricity,2050,,,,,,,,,,,,
,0.018370917,electricity,2050,,,,,,,,,,,,
,0.000178539,electricity,2050,,,,,,,,,,,,
,0.000303881,electricity,2050,,,,,,,,,,,,
,0.000237837,electricity,2050,,,,,,,,,,,,
,0.000243845,electricity,2050,,,,,,,,,,,,
,0.000202985,electricity,2050,,,,,,,,,,,,
,0.000412663,electricity,2050,,,,,,,,,,,,
,0.02259598,electricity,2050,,,,,,,,,,,,
,0.03845931,electricity,2050,,,,,,,,,,,,
,0.030100787,electricity,2050,,,,,,,,,,,,
,0.030861093,electricity,2050,,,,,,,,,,,,
,0.025689845,electricity,2050,,,,,,,,,,,,
,0.052226756,electricity,2050,,,,,,,,,,,,
,0.000339422,electricity,2050,,,,,,,,,,,,
,0.00057771,electricity,2050,,,,,,,,,,,,
,0.000452154,electricity,2050,,,,,,,,,,,,
,0.000463575,electricity,2050,,,,,,,,,,,,
,0.000385896,electricity,2050,,,,,,,,,,,,
,0.000784515,electricity,2050,,,,,,,,,,,,
,0.005833051,electricity,2050,,,,,,,,,,,,
,0.009928098,electricity,2050,,,,,,,,,,,,
,0.007770383,electricity,2050,,,,,,,,,,,,
,0.007966652,electricity,2050,,,,,,,,,,,,
,0.006631718,electricity,2050,,,,,,,,,,,,
,0.013482102,electricity,2050,,,,,,,,,,,,
,0.006051612,electricity,2050,,,,,,,,,,,,
,0.008593544,electricity,2050,,,,,,,,,,,,
,0.007286226,electricity,2050,,,,,,,,,,,,
,0.007789094,electricity,2050,,,,,,,,,,,,
,0.006310354,electricity,2050,,,,,,,,,,,,
,0.006886542,electricity,2050,,,,,,,,,,,,
,0.000480531,electricity,2050,,,,,,,,,,,,
,0.000682374,electricity,2050,,,,,,,,,,,,
,0.000578566,electricity,2050,,,,,,,,,,,,
,0.000618497,electricity,2050,,,,,,,,,,,,
,0.000501077,electricity,2050,,,,,,,,,,,,
,0.000546829,electricity,2050,,,,,,,,,,,,
,7.61E-05,electricity,2050,,,,,,,,,,,,
,0.000108096,electricity,2050,,,,,,,,,,,,
,9.17E-05,electricity,2050,,,,,,,,,,,,
